"idC" "idL" "idD" "id" "year" "DOY" "sp" "tree" "phase" "date" "TWood" "type" "Cells" "X" "Y" "Area.zone" "Area.v" "X.v" "Y.v" "Feret.v" "FeretX.v" "FeretY.v" "FeretAngle.v" "MinFeret.v" "X.cor" "Y.cor"
1293 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 139.843 2517.611 572852.466 NA NA NA NA NA NA NA NA 136.494236939501 2509.59720658723
1294 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 189.015 2519.704 572852.466 NA NA NA NA NA NA NA NA 185.689190764425 2511.05417301222
1295 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 148.213 2524.237 572852.466 NA NA NA NA NA NA NA NA 144.949219985935 2516.11441746954
1296 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 117.873 2524.935 572852.466 NA NA NA NA NA NA NA NA 114.620782859624 2517.20469517516
1297 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 163.557 2526.33 572852.466 NA NA NA NA NA NA NA NA 160.319002269284 2518.0088243853
1298 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "Vessel" "04_SCW Vessels" 73.932 2527.812 572852.466 1772.457 73.222 2527.834 59.004 540 4353 22.776 38.603 70.7206602861207 2520.64966949022
1299 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 178.204 2532.258 572852.466 NA NA NA NA NA NA NA NA 175.041434420126 2523.74692377132
1300 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 123.452 2532.258 572852.466 NA NA NA NA NA NA NA NA 120.294012395639 2524.45493907669
1301 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 39.756 2534.699 572852.466 NA NA NA NA NA NA NA NA 36.6365758015217 2527.97803423597
1302 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 27.201 2535.745 572852.466 NA NA NA NA NA NA NA NA 24.0961517164103 2529.18629942439
1303 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 141.238 2536.792 572852.466 NA NA NA NA NA NA NA NA 138.137155833725 2528.75856362443
1304 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 192.502 2536.879 572852.466 NA NA NA NA NA NA NA NA 189.397994524456 2528.18264546804
1305 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 162.511 2542.023 572852.466 NA NA NA NA NA NA NA NA 159.476020839375 2533.71403840195
1306 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 117.524 2543.418 572852.466 NA NA NA NA NA NA NA NA 114.510821517622 2535.69066278585
1307 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 105.318 2545.161 572852.466 NA NA NA NA NA NA NA NA 102.32838137747 2537.59135666746
1308 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 142.633 2546.556 572852.466 NA NA NA NA NA NA NA NA 139.658300543797 2538.50370804465
1309 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 57.193 2547.951 572852.466 NA NA NA NA NA NA NA NA 54.2434836161739 2541.00344287471
1310 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 29.643 2549.695 572852.466 NA NA NA NA NA NA NA NA 26.7183393642368 2543.10355475508
1311 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 174.019 2551.09 572852.466 NA NA NA NA NA NA NA NA 171.100306845944 2542.63146672168
1312 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 150.305 2551.439 572852.466 NA NA NA NA NA NA NA NA 147.39280267172 2543.2870907215
1313 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 46.731 2554.926 572852.466 NA NA NA NA NA NA NA NA 43.872554290027 2548.11314708179
1314 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 108.806 2555.623 572852.466 NA NA NA NA NA NA NA NA 105.951377142853 2548.0073774856
1315 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 61.726 2555.972 572852.466 NA NA NA NA NA NA NA NA 58.8798266685085 2548.96515456888
1316 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 187.271 2556.408 572852.466 NA NA NA NA NA NA NA NA 184.419967535279 2547.77765629465
1317 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 95.902 2557.716 572852.466 NA NA NA NA NA NA NA NA 93.0755213244382 2550.26706815988
1318 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 78.117 2559.111 572852.466 NA NA NA NA NA NA NA NA 75.3100475635799 2551.89193493973
1319 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 159.372 2559.459 572852.466 NA NA NA NA NA NA NA NA 156.562753691685 2551.1891719215
1320 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 139.146 2560.854 572852.466 NA NA NA NA NA NA NA NA 136.356484030005 2552.84560403888
1321 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 115.78 2561.901 572852.466 NA NA NA NA NA NA NA NA 113.005976815667 2554.19466957959
1322 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 35.222 2563.644 572852.466 NA NA NA NA NA NA NA NA 32.4772517869667 2556.97924463729
1323 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 56.844 2564.342 572852.466 NA NA NA NA NA NA NA NA 54.1064699652364 2557.39758540366
1324 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 174.717 2564.69 572852.466 NA NA NA NA NA NA NA NA 171.974114354824 2556.22130352855
1325 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 197.036 2564.778 572852.466 NA NA NA NA NA NA NA NA 194.292386153323 2556.02068217294
1326 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 24.76 2565.039 572852.466 NA NA NA NA NA NA NA NA 22.0341657285727 2558.50941540455
1327 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 70.445 2567.829 572852.466 NA NA NA NA NA NA NA NA 67.7514242376813 2560.70841504333
1328 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 102.18 2570.968 572852.466 NA NA NA NA NA NA NA NA 99.5243621758515 2563.43677733181
1329 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 45.684 2571.665 572852.466 NA NA NA NA NA NA NA NA 43.0420990981994 2564.86428657062
1330 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 157.28 2572.363 572852.466 NA NA NA NA NA NA NA NA 154.637794286099 2564.1191452891
1331 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 87.184 2573.409 572852.466 NA NA NA NA NA NA NA NA 84.5611813729805 2566.07149121771
1332 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 191.107 2573.496 572852.466 NA NA NA NA NA NA NA NA 188.476617090076 2564.8146229962
1333 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 135.658 2576.199 572852.466 NA NA NA NA NA NA NA NA 133.067206685609 2568.23442542168
1334 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 28.248 2577.594 572852.466 NA NA NA NA NA NA NA NA 25.6842267342055 2571.01826122082
1335 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 59.983 2577.942 572852.466 NA NA NA NA NA NA NA NA 57.421073374938 2570.955856873
1336 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 181.343 2579.337 572852.466 NA NA NA NA NA NA NA NA 178.788965291997 2570.78139596315
1337 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 148.91 2581.081 572852.466 NA NA NA NA NA NA NA NA 146.38122932203 2572.94465144989
1338 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 71.84 2584.568 572852.466 NA NA NA NA NA NA NA NA 69.3627648630622 2577.42797626332
1339 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 90.323 2584.917 572852.466 NA NA NA NA NA NA NA NA 87.8487324737464 2577.53793760532
1340 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 99.041 2586.312 572852.466 NA NA NA NA NA NA NA NA 96.5840427192257 2578.82008576962
1341 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 108.457 2587.707 572852.466 NA NA NA NA NA NA NA NA 106.017294602875 2580.09320787674
1342 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 46.731 2588.753 572852.466 NA NA NA NA NA NA NA NA 44.3099818494762 2581.93731870698
1343 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 26.155 2592.241 572852.466 NA NA NA NA NA NA NA NA 23.780806692574 2585.69110178239
1344 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 62.424 2593.636 572852.466 NA NA NA NA NA NA NA NA 60.0648133180332 2586.61697931405
1345 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 94.856 2593.984 572852.466 NA NA NA NA NA NA NA NA 92.4986016805488 2586.54556184036
1346 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 198.431 2595.466 572852.466 NA NA NA NA NA NA NA NA 196.084105678008 2586.68807707607
1347 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 78.466 2598.867 572852.466 NA NA NA NA NA NA NA NA 76.1731157029553 2591.64009779522
1348 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 37.315 2598.867 572852.466 NA NA NA NA NA NA NA NA 35.0255564589151 2592.17223429857
1349 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 22.668 2603.051 572852.466 NA NA NA NA NA NA NA NA 20.4338857554709 2596.54528941854
1350 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 65.562 2604.795 572852.466 NA NA NA NA NA NA NA NA 63.3468514738181 2597.73446781388
1351 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 98.692 2610.026 572852.466 NA NA NA NA NA NA NA NA 96.5417250808772 2602.53661600103
1352 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 48.823 2610.026 572852.466 NA NA NA NA NA NA NA NA 46.6768947744195 2603.18148770004
1353 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 86.835 2611.421 572852.466 NA NA NA NA NA NA NA NA 84.7037556625299 2604.08482595136
1354 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 74.281 2611.77 572852.466 NA NA NA NA NA NA NA NA 72.1553183679317 2604.59613648668
1355 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 203.662 2613.601 572852.466 NA NA NA NA NA NA NA NA 201.549177678539 2604.75391705181
1356 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 64.865 2615.257 572852.466 NA NA NA NA NA NA NA NA 62.7851971593415 2608.20460618121
1357 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 29.991 2618.047 572852.466 NA NA NA NA NA NA NA NA 27.950191443021 2611.44533954635
1358 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "Vessel" "04_SCW Vessels" 129.381 2620.575 572852.466 1958.469 130.359 2615.758 66.618 1512 2769 98.353 36.673 127.364571515088 2612.68788487212
1359 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "Vessel" "04_SCW Vessels" 170.881 2623.365 572852.466 3104.334 171.714 2616.104 76.601 1761 3547 67.375 51.745 168.897179944337 2614.94100206008
1360 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 80.558 2624.673 572852.466 NA NA NA NA NA NA NA NA 78.5986462743639 2617.41688777084
1361 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 48.126 2625.022 572852.466 NA NA NA NA NA NA NA NA 46.1738710377222 2618.18524696631
1362 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 57.193 2625.022 572852.466 NA NA NA NA NA NA NA NA 55.2401129192248 2618.06799874207
1363 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 94.159 2625.371 572852.466 NA NA NA NA NA NA NA NA 92.2075351119992 2617.93895060698
1364 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 103.226 2625.371 572852.466 NA NA NA NA NA NA NA NA 101.273776993502 2617.82170238274
1365 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 199.826 2625.458 572852.466 NA NA NA NA NA NA NA NA 197.866825008133 2616.65953017381
1366 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 38.71 2629.207 572852.466 NA NA NA NA NA NA NA NA 36.81277588632 2622.49165829901
1367 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 24.412 2631.648 572852.466 NA NA NA NA NA NA NA NA 22.5475367216191 2625.11734612773
1368 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 51.613 2636.181 572852.466 NA NA NA NA NA NA NA NA 49.8048800125922 2629.29822243755
1369 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 87.533 2636.181 572852.466 NA NA NA NA NA NA NA NA 85.7218766359045 2628.83372963785
1370 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 201.569 2636.356 572852.466 NA NA NA NA NA NA NA NA 199.750604731004 2627.53407967969
1371 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 70.096 2636.53 572852.466 NA NA NA NA NA NA NA NA 68.2908476232764 2629.40818377955
1372 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 26.504 2641.064 572852.466 NA NA NA NA NA NA NA NA 24.7611230561941 2634.50550651938
1373 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 42.546 2645.248 572852.466 NA NA NA NA NA NA NA NA 40.8558863553343 2638.4817125433
1374 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 80.558 2645.423 572852.466 NA NA NA NA NA NA NA NA 78.8669710403369 2638.1651528024
1375 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 94.159 2645.946 572852.466 NA NA NA NA NA NA NA NA 92.4735968980183 2638.51223027081
1376 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 149.608 2646.469 572852.466 NA NA NA NA NA NA NA NA 147.924723721523 2638.31815811
1377 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 103.923 2646.818 572852.466 NA NA NA NA NA NA NA NA 102.248056607132 2639.25789601021
1378 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 191.107 2647.515 572852.466 NA NA NA NA NA NA NA NA 189.433780022729 2638.82743405023
1379 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 68.352 2648.91 572852.466 NA NA NA NA NA NA NA NA 66.7070831118403 2641.80970086305
1380 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 141.935 2651.7 572852.466 NA NA NA NA NA NA NA NA 140.32000898724 2643.64794270322
1381 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 31.735 2652.398 572852.466 NA NA NA NA NA NA NA NA 30.1382491900564 2645.7709151467
1382 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 53.705 2654.49 572852.466 NA NA NA NA NA NA NA NA 52.1334645227719 2647.57863925936
1383 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 40.105 2655.536 572852.466 NA NA NA NA NA NA NA NA 38.5481278131794 2648.80041767094
1384 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 195.292 2656.234 572852.466 NA NA NA NA NA NA NA NA 193.731178229554 2647.49158747985
1385 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 127.637 2658.326 572852.466 NA NA NA NA NA NA NA NA 126.108887371724 2650.4582806118
