"idL" "idD" "id" "date" "year" "DOY" "sp" "tree" "TWood" "phase" "type" "Cells" "X" "Y" "Area.zone" "idC" "Area.v" "X.v" "Y.v" "Feret.v" "FeretX.v" "FeretY.v" "FeretAngle.v" "MinFeret.v" "feature" "X.cor" "Y.cor"
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 500.817 833.787 810683.9 243 NA NA NA NA NA NA NA NA NA 528.605154935137 765.226724392491
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 514.441 828.338 810683.9 237 NA NA NA NA NA NA NA NA NA 543.033222881118 762.555426515774
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 480.654 833.787 810683.9 242 NA NA NA NA NA NA NA NA NA 508.833706771181 761.2724347597
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 331.88 862.67 810683.9 258 NA NA NA NA NA NA NA NA NA 357.284374994744 760.417564526633
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 23.978 920.981 810683.9 292 NA NA NA NA NA NA NA NA NA 43.9258958321154 757.211654065529
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 463.215 831.608 810683.9 239 NA NA NA NA NA NA NA NA NA 492.160697426273 755.715680186695
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 498.093 823.433 810683.9 235 NA NA NA NA NA NA NA NA NA 527.964639637776 754.539571724271
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 410.354 840.872 810683.9 245 NA NA NA NA NA NA NA NA NA 438.509402452655 754.432884546756
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 379.837 844.687 810683.9 247 NA NA NA NA NA NA NA NA NA 407.836838917043 752.188923728505
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 319.346 853.406 810683.9 253 NA NA NA NA NA NA NA NA NA 346.810596681554 748.87534550921
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 501.362 812.534 810683.9 227 NA NA NA NA NA NA NA NA NA 533.30762762348 744.493326585682
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 340.054 843.597 810683.9 246 NA NA NA NA NA NA NA NA NA 369.040164483332 743.318002587799
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 519.891 807.629 810683.9 223 NA NA NA NA NA NA NA NA NA 552.43875660621 743.317414239394
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 439.237 823.433 810683.9 236 NA NA NA NA NA NA NA NA NA 470.251583389311 742.996960474578
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Axial Parenchyma" "06_Mature Axial Parenchyma" 27.793 904.087 810683.9 283 NA NA NA NA NA NA NA NA NA 50.9799970969007 741.393907185959
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 462.67 815.259 810683.9 228 NA NA NA NA NA NA NA NA NA 494.832583651396 739.577283426173
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 362.943 833.243 810683.9 241 NA NA NA NA NA NA NA NA NA 393.515262032442 737.653972488873
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Axial Parenchyma" "06_Mature Axial Parenchyma" 263.76 851.226 810683.9 251 NA NA NA NA NA NA NA NA NA 292.7315724172 735.836368148413
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 404.905 820.708 810683.9 234 NA NA NA NA NA NA NA NA NA 437.120704099742 733.591818981756
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 329.155 833.787 810683.9 244 NA NA NA NA NA NA NA NA NA 360.276714984682 731.5610364024
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 446.866 809.809 810683.9 224 NA NA NA NA NA NA NA NA NA 480.404319589279 731.133699343934
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 483.379 799.455 810683.9 220 NA NA NA NA NA NA NA NA NA 518.238848264003 728.141555470131
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 377.657 820.163 810683.9 233 NA NA NA NA NA NA NA NA NA 410.508725142166 727.713630063259
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 326.431 829.428 810683.9 238 NA NA NA NA NA NA NA NA NA 358.460483457167 726.752464884947
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 464.85 801.09 810683.9 221 NA NA NA NA NA NA NA NA NA 499.749019043175 726.11096900691
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Vessel" "07_Mature Vessels" 147.139 862.67 810683.9 259 0 NA NA 0 0 0 NA 0 NA 176.130920386927 724.186873605069
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 18.529 887.193 810683.9 272 NA NA NA NA NA NA NA NA NA 45.2090837043245 723.011157374916
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 360.218 818.529 810683.9 232 NA NA NA NA NA NA NA NA NA 393.728832503608 722.691291958505
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 433.787 802.725 810683.9 222 NA NA NA NA NA NA NA NA NA 468.968591633237 721.622262905867
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 518.801 782.561 810683.9 214 NA NA NA NA NA NA NA NA NA 556.286162945351 718.522451273873
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 340.054 817.984 810683.9 231 NA NA NA NA NA NA NA NA NA 374.063287052626 718.202389741328
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 363.488 811.444 810683.9 226 NA NA NA NA NA NA NA NA NA 398.324814130571 716.385177633137
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 452.316 791.826 810683.9 216 NA NA NA NA NA NA NA NA NA 489.275240729985 714.568749989487
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 316.621 817.439 810683.9 230 NA NA NA NA NA NA NA NA NA 351.192223372811 713.072383878383
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 498.093 779.837 810683.9 210 NA NA NA NA NA NA NA NA NA 536.51451866526 711.79017658685
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 416.349 791.826 810683.9 218 NA NA NA NA NA NA NA NA NA 454.006695567409 707.515040956972
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 467.03 780.381 810683.9 212 NA NA NA NA NA NA NA NA NA 505.948053958758 706.231656968628
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 382.561 793.46 810683.9 219 NA NA NA NA NA NA NA NA NA 420.554381932349 702.490937807002
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 518.256 763.488 810683.9 203 NA NA NA NA NA NA NA NA NA 559.49226952259 699.71295275277
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 498.638 767.302 810683.9 206 NA NA NA NA NA NA NA NA NA 539.507250887468 699.605481110714
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Axial Parenchyma" "06_Mature Axial Parenchyma" 250.136 816.894 810683.9 229 NA NA NA NA NA NA NA NA NA 286.105200443151 699.499186165469
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 480.654 769.482 810683.9 208 NA NA NA NA NA NA NA NA NA 521.444954841242 698.216194409395
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 359.673 791.826 810683.9 217 NA NA NA NA NA NA NA NA NA 398.431305191951 696.399962881881
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Axial Parenchyma" "06_Mature Axial Parenchyma" 20.708 853.951 810683.9 255 NA NA NA NA NA NA NA NA NA 53.8650615609185 690.842031612065
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 418.529 769.482 810683.9 207 NA NA NA NA NA NA NA NA NA 460.526380363943 686.032479513936
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 456.131 761.853 810683.9 202 NA NA NA NA NA NA NA NA NA 498.894344926242 685.925988452555
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 438.692 765.123 810683.9 205 NA NA NA NA NA NA NA NA NA 481.152698760967 685.71241798139
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 473.025 753.678 810683.9 197 NA NA NA NA NA NA NA NA NA 517.06352426612 681.222927415807
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 512.262 744.959 810683.9 193 NA NA NA NA NA NA NA NA NA 557.248504820474 680.368253298874
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 333.515 780.381 810683.9 211 NA NA NA NA NA NA NA NA NA 375.025825043884 680.047211185653
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 529.7 740.599 810683.9 187 NA NA NA NA NA NA NA NA NA 575.202936992375 679.512794717402
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 306.267 782.016 810683.9 213 NA NA NA NA NA NA NA NA NA 347.986312911707 676.306688140163
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 498.093 742.779 810683.9 191 NA NA NA NA NA NA NA NA NA 543.782190401211 675.451817907096
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 480.654 744.414 810683.9 192 NA NA NA NA NA NA NA NA NA 526.361194116886 673.634998031175
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 469.21 746.049 810683.9 195 NA NA NA NA NA NA NA NA NA 514.818778983328 672.993894385409
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 446.866 748.774 810683.9 196 NA NA NA NA NA NA NA NA NA 492.374267897438 671.283957803139
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 25.068 832.698 810683.9 240 NA NA NA NA NA NA NA NA NA 62.3084495270228 670.856816860808
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 376.022 760.218 810683.9 201 NA NA NA NA NA NA NA NA NA 420.66165745827 668.612071578016
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Axial Parenchyma" "06_Mature Axial Parenchyma" 238.692 787.466 810683.9 215 NA NA NA NA NA NA NA NA NA 280.65474081539 668.398304990716
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 497.548 734.605 810683.9 184 NA NA NA NA NA NA NA NA NA 544.850827221579 667.329668170348
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 505.722 725.341 810683.9 180 NA NA NA NA NA NA NA NA NA 554.682913540596 659.848622079367
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 361.308 753.678 810683.9 198 NA NA NA NA NA NA NA NA NA 407.515992919957 659.313421146574
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 338.42 758.038 810683.9 200 NA NA NA NA NA NA NA NA NA 384.217396065541 659.100046791544
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 422.888 740.599 810683.9 188 NA NA NA NA NA NA NA NA NA 470.465153860476 658.565238091022
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 454.496 732.97 810683.9 182 NA NA NA NA NA NA NA NA NA 502.955517852684 657.283226915624
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 521.526 717.711 810683.9 174 NA NA NA NA NA NA NA NA NA 571.67637665032 655.466210923568
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 291.008 763.488 810683.9 204 NA NA NA NA NA NA NA NA NA 336.65727213318 655.145953274888
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 471.935 725.341 810683.9 179 NA NA NA NA NA NA NA NA NA 521.552034251027 653.222446221453
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 485.559 721.526 810683.9 177 NA NA NA NA NA NA NA NA NA 535.659648432193 652.153417168814
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 28.338 810.899 810683.9 225 NA NA NA NA NA NA NA NA NA 69.7900839664094 650.122438473323
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 378.747 737.875 810683.9 186 NA NA NA NA NA NA NA NA NA 427.71556260692 647.237374009306
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 439.237 719.346 810683.9 175 NA NA NA NA NA NA NA NA NA 490.664723547439 640.931259683937
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 352.044 733.515 810683.9 183 NA NA NA NA NA NA NA NA NA 402.386183173148 637.725153106698
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 462.125 710.627 810683.9 170 NA NA NA NA NA NA NA NA NA 514.818190634923 636.870282873631
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 309.537 741.144 810683.9 189 NA NA NA NA NA NA NA NA NA 359.208470396584 636.869694525225
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 495.368 703.542 810683.9 165 NA NA NA NA NA NA NA NA NA 548.80511685437 636.442357466759
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 417.984 716.621 810683.9 173 NA NA NA NA NA NA NA NA NA 470.358858915231 634.091121122588
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Axial Parenchyma" "06_Mature Axial Parenchyma" 270.3 744.959 810683.9 194 NA NA NA NA NA NA NA NA NA 319.985243368948 632.915601008569
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 474.659 700.817 810683.9 163 NA NA NA NA NA NA NA NA NA 529.032688109738 629.708906082925
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 518.256 689.373 810683.9 156 NA NA NA NA NA NA NA NA NA 574.027416878356 627.037215973937
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 438.692 703.542 810683.9 166 NA NA NA NA NA NA NA NA NA 493.229726478911 625.327279391668
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 488.828 689.918 810683.9 157 NA NA NA NA NA NA NA NA NA 545.064005460474 621.800326817342
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 459.946 694.823 810683.9 158 NA NA NA NA NA NA NA NA NA 515.780924742316 620.945848816546
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 378.747 710.082 810683.9 169 NA NA NA NA NA NA NA NA NA 433.166218350815 619.984095289828
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 50.681 770.572 810683.9 209 NA NA NA NA NA NA NA NA NA 99.6079733850891 614.960384372128
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Axial Parenchyma" "06_Mature Axial Parenchyma" 419.619 695.368 810683.9 160 NA NA NA NA NA NA NA NA NA 476.130164540078 613.57148990308
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 199.455 735.695 810683.9 185 NA NA NA NA NA NA NA NA NA 252.332825275545 609.937654035104
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 394.55 695.913 810683.9 161 NA NA NA NA NA NA NA NA NA 451.441104287532 609.189470979552
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Axial Parenchyma" "06_Mature Axial Parenchyma" 246.866 724.796 810683.9 178 NA NA NA NA NA NA NA NA NA 300.960605447598 608.548367333785
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 451.771 682.834 810683.9 154 NA NA NA NA NA NA NA NA NA 510.115914062714 607.586417690932
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Axial Parenchyma" "06_Mature Axial Parenchyma" 549.864 662.67 810683.9 144 NA NA NA NA NA NA NA NA NA 610.25850003219 607.05160899041
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Axial Parenchyma" "06_Mature Axial Parenchyma" 520.436 668.12 810683.9 147 NA NA NA NA NA NA NA NA NA 580.333138971455 606.62446804808
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 65.395 756.948 810683.9 199 NA NA NA NA NA NA NA NA NA 116.708123672328 604.486606058938
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Axial Parenchyma" "06_Mature Axial Parenchyma" 482.289 668.12 810683.9 146 NA NA NA NA NA NA NA NA NA 542.926927935873 599.143225840963
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 76.839 742.779 810683.9 190 NA NA NA NA NA NA NA NA NA 130.708658443708 592.837111515595
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 444.687 663.215 810683.9 145 NA NA NA NA NA NA NA NA NA 507.017083011396 586.959118713233
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 183.106 712.807 810683.9 172 NA NA NA NA NA NA NA NA NA 240.790017909716 584.287820836516
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 75.204 732.425 810683.9 181 NA NA NA NA NA NA NA NA NA 131.135995502174 582.36352931854
