"idC" "idL" "idD" "id" "date" "year" "DOY" "sp" "tree" "TWood" "phase" "type" "Cells" "X" "Y" "Area.zone" "Area.v" "X.v" "Y.v" "Feret.v" "FeretX.v" "FeretY.v" "FeretAngle.v" "MinFeret.v" "feature" "X.ror" "Y.ror" "X.cor" "Y.cor" "cell.distCCcor" "cell.indexM1" "CindexM1.rel" "idSector" "cFile" "layer" "LeftInf" "LeftSup" "LeftEdge" "RightInf" "RightSup" "RightEdge" "PolySide" "pool"
"157" 157 "Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 488.828 689.918 810683.9 NA NA NA NA NA NA NA NA NA 344.031238814375 772.387316718657 545.064005460474 621.800326817342 885.939304204979 56 16.4179104477612 "c13.l16" "13" "16" 29.2992005935352 43.7504974437823 26.7153344556373 41.4779252855299 14.7508563811217 16.5122541430305 "RightSup" "APF"
"156" 156 "Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 518.256 689.373 810683.9 NA NA NA NA NA NA NA NA NA 372.994650232258 777.624205875252 574.027416878356 627.037215973937 880.702415048384 55 17.910447761194 "c14.l16" "14" "16" 30.5086584434078 32.114875557523 16.8737443368579 58.6326588967116 9.1618683730706 32.2095245575644 "RightSup" "APF"
"155" 155 "Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 151.499 687.738 810683.9 NA NA NA NA NA NA NA NA NA 13.6804732388343 704.093991095622 214.713239884933 553.507001194308 954.232629828013 57 14.9253731343284 "c4.l14" "4" "14" 5.81581074462199 46.1187882189832 20.5189222716351 29.8670873485111 29.4097433518747 15.7366174917386 "LeftInf" "APF"
"154" 154 "Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 451.771 682.834 810683.9 NA NA NA NA NA NA NA NA NA 309.083147416616 758.173407592246 510.115914062714 607.586417690932 900.153213331389 56 16.4179104477612 "c12.l16" "12" "16" 25.0386906134853 64.2489986341241 41.7022620347287 29.5180903771798 27.0034797427242 11.2998802180727 "RightEdge" "APF"
"153" 153 "Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 131.88 681.744 810683.9 NA NA NA NA NA NA NA NA NA -4.3820189235276 694.368788070254 196.650747722571 543.78179816894 963.957832853381 57 14.9253731343284 "c3.l13" "3" "13" 36.5355493236747 10.3738032361041 17.616735009933 46.569807072889 20.1681218527106 29.6624137713282 "LeftSup" "APF"
"152" 152 "Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 99.728 675.749 810683.9 NA NA NA NA NA NA NA NA NA -34.7339325781887 682.184680942524 166.29883406791 531.597691041211 976.141939981111 58 13.4328358208955 "c2.l13" "2" "13" 26.8630048153353 14.5267269646303 7.05957860756415 40.5140505089959 24.7945417356593 26.7805352390794 "LeftEdge" "APF"
"151" 151 "Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 118.801 675.204 810683.9 NA NA NA NA NA NA NA NA NA -15.9244340570854 685.390787519763 185.108332589013 534.803797618449 972.935833403872 58 13.4328358208955 "c2.l13" "2" "13" 32.4649104967786 27.9450890068687 22.3822126853532 30.6840732585317 11.245724455123 11.0953868141633 "RightEdge" "APF"
"150" 150 "Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Axial Parenchyma" "06_Mature Axial Parenchyma" 86.104 674.659 810683.9 NA NA NA NA NA NA NA NA NA -47.8795971165011 678.443961780899 153.153169529597 527.856971879585 979.882659142736 58 13.4328358208955 "c1.l13" "1" "13" 25.0047730431545 25.2330017144215 14.5653478921795 29.1823368964672 17.0631257368609 12.4456322231927 "RightEdge" "APF"
"149" 149 "Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 159.128 674.659 810683.9 NA NA NA NA NA NA NA NA NA 23.7263261451526 692.765146433229 224.759092791251 542.178156531915 965.561474490406 58 13.4328358208955 "c4.l13" "4" "13" 33.1183019057218 10.1621790585133 13.8619860760806 47.2642969685884 18.2607193489997 29.5911614557701 "LeftSup" "APF"
"148" 148 "Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 137.875 669.755 810683.9 NA NA NA NA NA NA NA NA NA 3.84779857141116 683.788322579549 204.88056521751 533.201332678235 974.538298344086 58 13.4328358208955 "c3.l13" "3" "13" 26.618593812897 22.3687854985449 13.9130990097864 33.215474405707 18.695431264754 17.8466299589363 "LeftEdge" "APF"
"147" 147 "Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Axial Parenchyma" "06_Mature Axial Parenchyma" 520.436 668.12 810683.9 NA NA NA NA NA NA NA NA NA 379.300372325356 757.211457949393 580.333138971455 606.62446804808 901.115162974242 56 16.4179104477612 "c14.l16" "14" "16" 10.0492249746495 47.5314954314825 21.9946925909837 42.4282148928124 22.878848300515 20.9376878094708 "LeftInf" "APF"
"146" 146 "Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Axial Parenchyma" "06_Mature Axial Parenchyma" 482.289 668.12 810683.9 NA NA NA NA NA NA NA NA NA 341.894161289775 749.730215742277 542.926927935873 599.143225840963 908.596405181358 56 16.4179104477612 "c13.l16" "13" "16" 8.51667432143988 52.797035064861 27.5220789666419 35.3193262877313 37.306869577124 24.9655798136488 "LeftInf" "APF"
"145" 145 "Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 444.687 663.215 810683.9 NA NA NA NA NA NA NA NA NA 305.984316365298 737.546108614547 507.017083011396 586.959118713233 920.780512309088 56 16.4179104477612 "c12.l15" "12" "15" 28.6299737774646 24.8889642537561 17.5665200811935 48.5581706224477 30.0340373846091 34.9875394818362 "LeftEdge" "APF"
"144" 144 "Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Axial Parenchyma" "06_Mature Axial Parenchyma" 549.864 662.67 810683.9 NA NA NA NA NA NA NA NA NA 409.225733386092 757.638598891724 610.25850003219 607.05160899041 900.688022031911 56 16.4179104477612 "c15.l16" "15" "16" 19.5298914886324 35.3086646558674 9.52094754746947 58.471518550481 28.5164112844184 36.8858976010389 "LeftEdge" "APF"
"143" 143 "Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 126.975 662.125 810683.9 NA NA NA NA NA NA NA NA NA -5.34416468251555 674.168826151021 195.688601963583 523.581836249708 984.157794772614 58 13.4328358208955 "c3.l13" "3" "13" 16.5570568399795 24.1897412147817 4.33106557885868 35.2249743388046 31.9619131906078 26.8940534652595 "LeftEdge" "APF"
"142" 142 "Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Axial Parenchyma" "06_Mature Axial Parenchyma" 425.613 658.856 810683.9 NA NA NA NA NA NA NA NA NA 288.135590790236 729.531038287585 489.168357436335 578.944048386271 928.79558263605 57 14.9253731343284 "c11.l15" "11" "15" 41.6549502305455 64.1907732969889 50.1671623488329 18.9668864390303 21.736994987068 2.26594877057957 "RightEdge" "APF"
"141" 141 "Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 405.995 657.766 810683.9 NA NA NA NA NA NA NA NA NA 269.112325681832 724.614799011941 470.145092327931 574.027809110627 933.711821911694 57 14.9253731343284 "c11.l15" "11" "15" 22.652104659962 53.3429435393471 35.6123965218681 28.1827951177236 30.8843793610829 21.519109467747 "RightEdge" "APF"
"140" 140 "Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 106.812 655.041 810683.9 NA NA NA NA NA NA NA NA NA -23.7263261451527 663.268103011636 177.306440500946 512.681113110322 995.058517911999 58 13.4328358208955 "c2.l13" "2" "13" 9.33604250880455 36.4107400547989 17.0283903714275 22.0799306913489 34.5296649061062 20.7130109438378 "LeftInf" "APF"
"139" 139 "Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 127.52 652.316 810683.9 NA NA NA NA NA NA NA NA NA -2.88604504469354 664.65719359682 198.146721601405 514.070203695506 993.669427326816 58 13.4328358208955 "c3.l13" "3" "13" 6.78960824498057 33.9489588007262 13.7271105960075 30.0949683650583 38.4660613124583 28.0139474672773 "LeftInf" "APF"
"138" 138 "Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 141.144 649.046 810683.9 NA NA NA NA NA NA NA NA NA 11.1146858428214 664.122581012433 212.14745248892 513.535591111119 994.204039911202 58 13.4328358208955 "c3.l13" "3" "13" 14.8008936026546 41.3378895823467 23.5172714554189 16.2848557785912 34.6615605042642 18.0393710523866 "LeftInf" "APF"
"137" 137 "Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Axial Parenchyma" "06_Mature Axial Parenchyma" 444.687 644.142 810683.9 NA NA NA NA NA NA NA NA NA 309.724839410788 718.843493387094 510.757606056886 568.25650348578 939.483127536541 57 14.9253731343284 "c12.l15" "12" "15" 17.2892840511989 40.5564740799696 23.6830767448528 35.0011819211856 36.1280778690421 29.3141369356047 "LeftInf" "APF"
"136" 136 "Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 94.278 641.417 810683.9 NA NA NA NA NA NA NA NA NA -33.34503810914 647.450552248201 167.687728536958 496.863562346887 1010.87606867543 58 13.4328358208955 "c1.l12" "1" "12" 34.0265298011954 22.6401301337461 21.0309877860666 32.7846872964906 9.28400148072646 13.6916772375377 "RightSup" "APF"
"135" 135 "Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 131.88 632.698 810683.9 NA NA NA NA NA NA NA NA NA 5.23669304045978 646.275228250317 206.269459686558 495.688238349003 1012.05139267332 58 13.4328358208955 "c3.l12" "3" "12" 27.0464781978604 13.8533467703141 8.47242336908523 38.5501706593141 25.459937307139 26.0335312376179 "LeftEdge" "APF"
"134" 134 "Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Axial Parenchyma" "06_Mature Axial Parenchyma" 425.613 626.158 810683.9 NA NA NA NA NA NA NA NA NA 294.548196176985 697.468011353843 495.580962823083 546.881021452529 960.858609569792 57 14.9253731343284 "c11.l14" "11" "14" 34.0038506926601 56.2494517781701 41.5091273871283 27.9911930322954 14.0552667672091 7.96480218441847 "RightEdge" "APF"
"133" 133 "Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 108.992 620.708 810683.9 NA NA NA NA NA NA NA NA NA -14.8554050044472 630.029359847741 186.177361641651 479.442369946427 1028.29726107589 58 13.4328358208955 "c2.l12" "2" "12" 14.2232370577963 29.6418842098182 12.1416106518359 23.2789271258985 30.5563564184752 18.6512208923425 "LeftEdge" "APF"
"132" 132 "Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 132.425 612.534 810683.9 NA NA NA NA NA NA NA NA NA 9.72559525763769 626.609682799336 210.758361903736 476.022692898022 1031.7169381243 58 13.4328358208955 "c3.l12" "3" "12" 8.36988889756811 33.5180519101993 14.3814387294279 25.2869951422064 37.3225807734278 25.035700417258 "LeftInf" "APF"
"131" 131 "Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Axial Parenchyma" "06_Mature Axial Parenchyma" 414.169 609.809 810683.9 NA NA NA NA NA NA NA NA NA 286.532733617752 679.192144836451 487.56550026385 528.605154935137 979.134476087184 58 13.4328358208955 "c11.l14" "11" "14" 26.1264711200515 62.178922462967 42.8635248051933 20.8661098705259 33.1890057102663 18.4759759900545 "RightEdge" "APF"
"130" 130 "Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 98.638 602.18 810683.9 NA NA NA NA NA NA NA NA NA -21.3746975687107 609.830574625318 179.658069077388 459.243584724005 1048.49604629832 59 11.9402985074627 "c1.l11" "1" "11" 40.8116275831874 25.249987741053 27.9072600671591 31.4178484558069 7.3234871661364 12.0651187215494 "RightSup" "APF"
"129" 129 "Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 79.564 596.185 810683.9 NA NA NA NA NA NA NA NA NA -38.9025771466859 600.211274312926 162.130189499412 449.624284411612 1058.11534661071 59 11.9402985074627 "c1.l11" "1" "11" 24.0409459765255 17.1119649048917 7.91409907546227 28.2954006814514 24.7378574321926 18.207289800035 "LeftEdge" "APF"
"128" 128 "Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 110.082 590.736 810683.9 NA NA NA NA NA NA NA NA NA -7.90857926558243 600.853162423233 193.124187380516 450.266172521919 1057.4734585004 59 11.9402985074627 "c2.l11" "2" "11" 25.9045613436935 20.8058503092344 13.3106953080033 24.4620884515567 22.9114066460868 13.7139432070685 "LeftEdge" "APF"
"127" 127 "Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 84.469 576.567 810683.9 NA NA NA NA NA NA NA NA NA -30.245422593281 581.936192260074 170.787344052817 431.34920235876 1076.39042866356 59 11.9402985074627 "c1.l11" "1" "11" 16.3543442740981 37.3318211834543 21.3963659473885 10.0262250779423 36.4294115957442 18.4125871646443 "RightInf" "APF"
"126" 126 "Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 118.256 571.117 810683.9 NA NA NA NA NA NA NA NA NA 3.95428963279121 583.218203435472 204.98705627889 432.631213534158 1075.10841748816 59 11.9402985074627 "c2.l11" "2" "11" 25.2716684779071 42.026079248515 28.7686294279486 3.20858571210104 36.0614788327324 16.7860571388097 "RightInf" "APF"
"125" 125 "Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Axial Parenchyma" "06_Mature Axial Parenchyma" 404.905 569.482 810683.9 NA NA NA NA NA NA NA NA NA 285.357409619869 637.831448051943 486.390176265967 487.244458150629 1020.49517287169 58 13.4328358208955 "c11.l12" "11" "12" 31.3743362412601 21.3751690769005 18.4198362383996 52.7435216894735 25.4561344713157 36.3627260387391 "LeftEdge" "APF"
"124" 124 "Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Vessel" "07_Mature Vessels" 280.109 566.757 810683.9 0 NA NA 0 0 0 NA 0 NA 163.519280084596 610.68485650998 364.552046730695 460.097866608666 1047.64176441365 59 11.9402985074627 "c8.l11" "8" "11" 36.7585104461924 2.44526610131052 17.34487954191 62.1028840824586 49.1498831621359 52.5247598743077 "LeftSup" "Vessel"
"123" 123 "Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 94.823 559.128 810683.9 NA NA NA NA NA NA NA NA NA -16.6724209965025 566.866432319921 184.360345649596 416.279442418607 1091.46018860371 59 11.9402985074627 "c2.l10" "2" "10" 27.1820030691905 12.2852353104192 8.20151024131979 35.7653108156379 26.3042911816117 24.6860174715282 "LeftEdge" "APF"
"122" 122 "Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 75.749 548.229 810683.9 NA NA NA NA NA NA NA NA NA -33.23854704776 552.43836437394 167.794219598338 401.851374472626 1105.8882565497 59 11.9402985074627 "c1.l10" "1" "10" 16.5835602777004 27.8228355872844 12.1947339017793 20.2505879650817 28.7782722800357 15.5405358875826 "LeftEdge" "APF"
"121" 121 "Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 100.272 538.965 810683.9 NA NA NA NA NA NA NA NA NA -7.37494726187143 548.163620976333 193.657819384227 397.576631075019 1110.1629999473 59 11.9402985074627 "c2.l10" "2" "10" 13.1974857289478 33.1215195414014 16.0615990687153 17.4835345457049 34.9796608884192 19.7101037666301 "LeftInf" "APF"
"120" 120 "Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 82.834 535.695 810683.9 NA NA NA NA NA NA NA NA NA -23.8330133226678 541.537249002284 177.199753323431 390.95025910097 1116.78937192135 59 11.9402985074627 "c1.l10" "1" "10" 18.7739659768967 41.9494074522557 26.0817273427803 6.5962445975756 36.9996119766771 18.1276442513473 "RightInf" "APF"
"119" 119 "Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 119.891 532.425 810683.9 NA NA NA NA NA NA NA NA NA 13.1456645383125 545.59822581259 214.178431184411 395.011235911276 1112.72839511105 59 11.9402985074627 "c3.l10" "3" "10" 5.57633612246844 35.7466688859458 16.6830091094979 24.330446043135 42.4377789562407 28.62159905032 "LeftInf" "APF"
"118" 118 "Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Axial Parenchyma" "06_Mature Axial Parenchyma" 397.275 527.52 810683.9 NA NA NA NA NA NA NA NA NA 286.105004327016 595.187955627496 487.137770973114 444.600965726182 1063.13866529614 59 11.9402985074627 "c11.l11" "11" "11" 28.4989579468317 21.5092930386548 16.0971171160925 49.7428309763045 26.9743900608586 34.7874908004262 "LeftEdge" "APF"
"117" 117 "Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 68.12 520.981 810683.9 NA NA NA NA NA NA NA NA NA -35.3756245723608 524.223332127744 165.657142073738 373.63634222643 1134.10328879589 59 11.9402985074627 "c1.l9" "1" "9" 36.1142516592104 15.9893569733997 17.5913543737328 23.2638218289937 23.6435941482294 9.32332293595009 "RightEdge" "APF"
"116" 116 "Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 102.452 508.992 810683.9 NA NA NA NA NA NA NA NA NA 0.640907529631548 519.20020955845 201.67367417573 368.613219657136 1139.12641136519 60 10.4477611940299 "c3.l9" "3" "9" 18.5343606465957 24.1924143190751 3.43834271230814 24.6778772777753 44.1112648819024 28.8597142948506 "LeftEdge" "APF"
"115" 115 "Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 87.193 508.447 810683.9 NA NA NA NA NA NA NA NA NA -14.2148897070859 515.673256984125 186.817876939013 365.086267082811 1142.65336393951 60 10.4477611940299 "c2.l9" "2" "9" 26.5296491923455 24.2471228114479 13.5160830439338 13.5333607083175 35.0099762865369 15.8697709135325 "LeftEdge" "APF"
"114" 114 "Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 66.485 506.812 810683.9 NA NA NA NA NA NA NA NA NA -34.2001044583425 510.008834652929 166.832662187756 359.421844751615 1148.31778627071 60 10.4477611940299 "c1.l9" "1" "9" 29.690796301029 29.7361077860144 20.3075389858985 9.27238208434828 34.0635352330932 12.6476332349771 "RightInf" "APF"
"113" 113 "Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 69.755 485.559 810683.9 NA NA NA NA NA NA NA NA NA -26.8255494287414 489.809853314372 174.207217217357 339.222863413058 1168.51676760926 60 10.4477611940299 "c2.l8" "2" "8" 30.3909573838596 14.6473095963784 13.8376127379827 29.2510082136838 22.4763143661137 17.4439043555246 "LeftEdge" "APF"
"112" 112 "Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 113.351 485.014 810683.9 NA NA NA NA NA NA NA NA NA 16.0307290023303 497.825315873604 217.063495648429 347.23832597229 1160.50130505003 60 10.4477611940299 "c3.l8" "3" "8" 43.45635131872 25.4378019056486 29.8605897886751 31.7435656246036 8.45813670454097 12.7420381506132 "RightSup" "APF"
"111" 111 "Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 40.327 482.834 810683.9 NA NA NA NA NA NA NA NA NA -55.1476610847222 481.366465348267 145.885105561376 330.779475446953 1176.96015557537 60 10.4477611940299 "c1.l8" "1" "8" 22.596183771463 19.8909390560731 8.79024399954483 24.5999986805325 27.1982428208708 17.1713341222848 "LeftEdge" "APF"
"110" 110 "Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Vessel" "07_Mature Vessels" 514.441 476.839 810683.9 0 NA NA 0 0 0 NA 0 NA 410.935081619956 568.469289492405 611.967848266054 417.882299591091 1089.85733143123 59 11.9402985074627 "c14.l11" "14" "11" 27.6513273030088 28.492988085026 19.8859072079263 30.3602716777634 19.9440832078005 16.3335265064992 "RightEdge" "Vessel"
"109" 109 "Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 90.463 474.659 810683.9 NA NA NA NA NA NA NA NA NA -4.3820189235276 483.182696875782 196.650747722571 332.595706974468 1175.14392404785 60 10.4477611940299 "c3.l8" "3" "8" 20.0736425081069 20.5637434131608 6.06597378965691 27.9496173964823 33.1711898225621 23.7385128455991 "LeftEdge" "APF"
"108" 108 "Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 57.221 465.395 810683.9 NA NA NA NA NA NA NA NA NA -35.161661868925 467.579304931918 165.871104777173 316.992315030604 1190.74731599172 60 10.4477611940299 "c2.l8" "2" "8" 6.96302574143945 33.4181706289592 14.3189199857254 23.3683312653913 44.3528309305401 29.6734386868977 "LeftInf" "APF"
"107" 107 "Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 167.847 457.766 810683.9 NA NA NA NA NA NA NA NA NA 74.8122259550279 481.793998522868 275.844992601126 331.207008621555 1176.53262240077 60 10.4477611940299 "c6.l8" "6" "8" 23.6345175769799 17.3900716026651 7.11100181128347 30.3230436258552 26.1416546971661 20.5648925666737 "LeftEdge" "APF"
"106" 106 "Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 118.256 457.221 810683.9 NA NA NA NA NA NA NA NA NA 26.2911329604898 471.533986796979 227.323899606588 320.946996895665 1186.79263412666 60 10.4477611940299 "c4.l8" "4" "8" 10.0976320931843 33.7885660104325 15.6389642290948 20.905863750824 34.9516008300142 21.1766645416022 "LeftInf" "APF"
"105" 105 "Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 31.608 457.221 810683.9 NA NA NA NA NA NA NA NA NA -58.674221426777 454.540915919526 142.358545219321 303.953926018212 1203.78570500411 60 10.4477611940299 "c1.l7" "1" "7" 32.8177259399313 9.78077562081156 14.6023045108539 35.8012058012721 20.5268294392245 21.8270036128791 "LeftSup" "APF"
"104" 104 "Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 375.477 456.676 810683.9 NA NA NA NA NA NA NA NA NA 278.623958236034 521.444758725107 479.656724882133 370.857768823793 1136.88186219853 59 11.9402985074627 "c11.l9" "11" "9" 31.359036426318 12.7037266487422 13.4128563275855 55.6875440015147 36.3271218261856 42.5542889695385 "LeftSup" "APF"
